"Date","GrossDomesticProduct_1","ConsumptionOfFixedCapital_2","GrossOperatingSurplusAndMixedIncome_3","GrossNationalIncome_4","GrossDisposableNationalIncome_5","GrossNationalSaving_6","GrossFixedCapitalFormation_7","NetLendingOrNetBorrowing_8","NetLendingToPrivateSector_9","LendingToPrivateSectorEndOfPeriod_10","GrossValueAdded_12","GrossOperatingSurplus_13","GrossProfitsBeforeTaxes_14","ProfitsFromForeignSubsidiaries_15","ProfitRatio_16","CapitalFormationRatio_17","GrossValueAdded_19","GrossProfitsBeforeTaxes_20","ProfitsFromForeignSubsidiaries_21","FinancialNetWorth_22","PropertyIncomeReceived_23","PropertyIncomePaid_24","LiquidityRatioMonFinInstitutions_25","FinancialAssetsOfPensionFunds_26","TotalRevenue_28","TaxesAndSocialSecurityContributions_29","TotalExpenditure_30","GovernmentDebtEMU_31","BalanceGeneralGovernmentSectorEMU_32","GrossOperatingSurplusAndMixedIncome_34","MixedIncome_35","GrossDisposableIncome_36","RealDisposableIncome_37","AdjustedDisposableIncome_38","FinalConsumptionExpenditure_39","FreeIndividualSavings_40","SavingsRatio_41","HouseholdsCapitalFormationRatio_42","SavingsDepositsAndOtherDeposits_43","InsurancePensionAndGuaranteeSchemes_44","PensionEntitlementsAndClaims_45","HomeMortgagesClosingBalance_46","HomeMortgagesNetLending_47","NetExportsShare_50","NetExports_51","NetPrimaryIncomeAbroad_52","NetCurrentTransfersAbroad_53","NetCapitalTransfersAbroad_54","SurplusOnCurrentTransactions_55","NetExternalAssets_56","NetExternalAssetsMarketValue_57","Total_1_seasonCorrected_expenditure","GrossDomesticProduct_2_seasonCorrected_expenditure","Total_3_seasonCorrected_expenditure","ImportsOfGoods_4_seasonCorrected_expenditure","ImportsOfServices_5_seasonCorrected_expenditure","Total_6_seasonCorrected_expenditure","Total_7_seasonCorrected_expenditure","Total_8_seasonCorrected_expenditure","HouseholdsIncludingNPISHs_9_seasonCorrected_expenditure","GeneralGovernment_10_seasonCorrected_expenditure","Total_11_seasonCorrected_expenditure","EnterprisesAndHouseholds_12_seasonCorrected_expenditure","GeneralGovernment_13_seasonCorrected_expenditure","ChangesInInventoriesInclValuables_14_seasonCorrected_expenditure","Total_15_seasonCorrected_expenditure","ExportsOfGoods_16_seasonCorrected_expenditure","ExportsOfServices_17_seasonCorrected_expenditure","Total_18_seasonCorrected_production","Total_19_seasonCorrected_production","AAgricultureForestryAndFishing_20_seasonCorrected_production","Total_21_seasonCorrected_production","BMiningAndQuarrying_22_seasonCorrected_production","Total_23_seasonCorrected_production","DElectricityAndGasSupply_35_seasonCorrected_production","EWaterSupplyAndWasteManagement_36_seasonCorrected_production","FConstruction_37_seasonCorrected_production","Total_38_seasonCorrected_production","Total_39_seasonCorrected_production","JInformationAndCommunication_43_seasonCorrected_production","KFinancialInstitutions_44_seasonCorrected_production","LRentingBuyingSellingRealEstate_45_seasonCorrected_production","Total_46_seasonCorrected_production","Total_53_seasonCorrected_production","Total_54_seasonCorrected_production","RUCultureRecreationOtherServices_59_seasonCorrected_production","TaxesLessSubsidiesOnProducts_60_seasonCorrected_production","TaxesOnProducts_61_seasonCorrected_production","SubsidiesOnProducts_62_seasonCorrected_production","GrossDomesticProduct_63_seasonCorrected_production","GrossDomesticProduct_71_seasonCorrected_income","GrossDomesticProduct_72_seasonCorrected_balance","FinalConsumptionExpenditure_81_seasonCorrected_balance","GrossCapitalFormation_84_seasonCorrected_balance","TotalFinalConsumptionExpenditure_97_seasonCorrected_balance","Total_98_seasonCorrected_balance","Total_124_seasonCorrected_additional","IndividualConsumptionByGovernment_125_seasonCorrected_additional","CollectiveConsumptionByGovernment_126_seasonCorrected_additional","TotalFinalConsumptionExpenditure_127_seasonCorrected_additional","ActualIndividualConsumption_128_seasonCorrected_additional","ActualCollectiveFinalConsumption_129_seasonCorrected_additional","TotalGrossFixedCapitalFormation_130_seasonCorrected_additional","Total_131_seasonCorrected_additional","Dwellings_132_seasonCorrected_additional","Total_133_seasonCorrected_additional","TransportEquipment_137_seasonCorrected_additional","Total_138_seasonCorrected_additional","OtherMachineryAndEquipment_141_seasonCorrected_additional","CultivatedBiologicalResources_142_seasonCorrected_additional","Total_143_seasonCorrected_additional","SalesOfUsedFixedAssets_147_seasonCorrected_additional","TotalGrossFixedCapitalFormation_148_seasonCorrected_additional","Total_149_seasonCorrected_additional","AAgricultureForestryAndFishing_150_seasonCorrected_additional","BFIndustryAndEnergy_151_seasonCorrected_additional","GNCommercialServices_152_seasonCorrected_additional","OUNoncommercialServices_153_seasonCorrected_additional","SalesOfUsedFixedAssets_154_seasonCorrected_additional","TotalExportsOfGoodsAndServices_155_seasonCorrected_additional","Total_172_seasonCorrected_additional","Total_175_seasonCorrected_additional","TotalImportsOfGoodsAndServices_179_seasonCorrected_additional","Total_196_seasonCorrected_additional","Total_199_seasonCorrected_additional","All.enterprises..no.finance.or.energy._BusinessConfidence","A.Agriculture..forestry.and.fishing_BusinessConfidence","B.Mining.and.quarrying_BusinessConfidence","C.Industry..H.S.services.and.45.47_BusinessConfidence","C.Manufacturing_BusinessConfidence","F.Construction_BusinessConfidence","G.Wholesale.and.retail.trade_BusinessConfidence","X45.Sale.and.repair.of.motor.vehicles_BusinessConfidence","X46.Wholesale.trade..no.motor.vehicles._BusinessConfidence","X47.Retail.trade..not.in.motor.vehicles._BusinessConfidence","All.enterprises..no.finance.or.energy.BusinessSituationNextThreeMonths","A.Agriculture..forestry.and.fishingBusinessSituationNextThreeMonths","B.Mining.and.quarryingBusinessSituationNextThreeMonths","C.Industry..H.S.services.and.45.47BusinessSituationNextThreeMonths","C.ManufacturingBusinessSituationNextThreeMonths","F.ConstructionBusinessSituationNextThreeMonths","G.Wholesale.and.retail.tradeBusinessSituationNextThreeMonths","X45.Sale.and.repair.of.motor.vehiclesBusinessSituationNextThreeMonths","X46.Wholesale.trade..no.motor.vehicles.BusinessSituationNextThreeMonths","X47.Retail.trade..not.in.motor.vehicles.BusinessSituationNextThreeMonths","All.enterprises..no.finance.or.energy.BusinessSituationPastThreeMonths","A.Agriculture..forestry.and.fishingBusinessSituationPastThreeMonths","B.Mining.and.quarryingBusinessSituationPastThreeMonths","C.Industry..H.S.services.and.45.47BusinessSituationPastThreeMonths","C.ManufacturingBusinessSituationPastThreeMonths","F.ConstructionBusinessSituationPastThreeMonths","G.Wholesale.and.retail.tradeBusinessSituationPastThreeMonths","X45.Sale.and.repair.of.motor.vehiclesBusinessSituationPastThreeMonths","X46.Wholesale.trade..no.motor.vehicles.BusinessSituationPastThreeMonths","X47.Retail.trade..not.in.motor.vehicles.BusinessSituationPastThreeMonths","BeloningSeizoengecorrigeerd_2","Loonkosten_7","BeloningVanWerknemers_8","Netherlands_GDP","Germany_GDP","France_GDP","Italy_GDP","Spain_GDP","Belgium_GDP","Europe_GDP"
"2010-10-01","166076","27537","69313","165117","162679","44533","31530","11942","3.2","250.3","90461","36029","46065","11134","39.8","15.2","13255","8240","1564","2080","1.9","1.5","18.1","798727","43.6","35.8","48.9","58.9","-5.3","16481","13241","76817","-0.6","106730","73462","3355","9.4","11","305853","976719","823314","687594","3733","9.9","16380","-959","-2418","-1050","13003","-122704",NA,"301160","191197","111382","80783","29826","301160","174408","139918","89754","50186","34545","26795","7729","-86","127973","97476","30021","168372","36470","2998","25577","6883","17879","2034","953","7895","88471","33013","6787","13929","11390","23242","43409","38945","4462","22969","22887","93","191197","191197","191197","139918","34496","139918","89754","50186","34572","15626","139918","124312","15626","34545","35407","7718","10399","2454","952","6112","29","7538","866","34545","35407","1252","6269","18482","9376","866","127973","97476","30021","111382","80783","29826",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79098","79221","2","145445.9","591723.6","451374.8","365735.3","247696.2","81982.2","3305"
"2011-01-01","161609","27313","70298","166515","163777","50154","33451","15953","4.1","249.7","90618","37664","54313","19025","41.6","18.9","13092","7089","496","24317","2","1.6","18.4","795621","43.8","35.9","48.5","59.1","-4.7","16116","13889","74282","-1.5","101808","73539","743","6.1","11","311324","930436","784260","690357","3058","9","14514","4906","-2717","-946","16703","-122700",NA,"306573","193303","114663","81876","32024","306573","177529","139222","89503","49843","38439","30223","8205","-75","130261","98761","31026","170230","37245","2882","25558","6731","18066","1953","974","8793","89428","33776","6678","13472","11704","23777","43566","39086","4478","23126","23049","97","193303","193303","193303","139222","38401","139222","89503","49843","34471","15372","139222","123902","15372","38439","39406","8064","11877","3491","1113","6954","51","7613","935","38439","39406","1665","7134","20885","9645","935","130261","98761","31026","114663","81876","32024",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79292","74295","3.1","147050.9","603456.4","457502.3","367927.6","248049.9","82700.3","3424"
"2011-04-01","166706","27424","61156","162772","160828","41255","34415","6545","4.5","250.4","94468","31733","43350","13017","33.6","18.7","12597","5217","938","33468","2","1.6","18.9","801339","43.5","35.6","48.2","60","-4.7","16488","13178","93692","0.9","123635","75843","17849","24.4","9","317661","939061","795851","694076","3781","7.6","12705","-3934","-1931","108","6840","-108297",NA,"305149","193189","113234","81276","31174","305149","175963","139339","89386","50041","37170","29075","8064","-491","130370","98910","30963","170388","37119","3098","25738","6643","18433","1872","967","8200","89476","33795","6755","13413","11478","23915","43814","39303","4508","22907","22828","95","193189","193189","193189","139339","36714","139339","89386","50041","34838","15227","139339","124164","15227","37170","38184","7625","11092","3409","1082","6980","51","7689","982","37170","38184","1600","7085","20035","9387","982","130370","98910","30963","113234","81276","31174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79682","89068","2.5","147187","604566","458168.4","367062.7","247749.3","82947.7","3431.6"
"2011-07-01","160349","27517","71351","160987","159124","42810","31154","11601","5.8","250.4","92290","40443","51046","12466","43.8","15.2","12937","10316","2808","-68409","2","1.5","20.2","836146","43.9","35.8","48","60.6","-4.1","16506","13826","74873","-0.7","103008","75930","-1057","5.8","9.9","318808","1092511","945099","697548","3429","8","12872","638","-1854","-69","11656","-71328",NA,"306461","192911","114793","82145","31865","306461","175366","139045","89276","49848","36700","28867","7803","-448","132071","100183","31415","170546","37150","3033","26033","6920","18418","1900","972","8007","89484","33763","6802","13382","11389","24021","43920","39446","4470","22472","22392","94","192911","192911","192911","139045","36285","139045","89276","49848","34922","14948","139045","124139","14948","36700","37629","7557","10738","3440","1090","6871","48","7654","936","36700","37629","1689","7024","19673","9200","936","132071","100183","31415","114793","82145","31865",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80068","72930","2.5","147323.9","608613","459351","365490.6","246372.5","83211.8","3507.8"
"2011-10-01","167349","27631","69145","165057","162275","42835","31603","11076","8.6","252.9","91722","35291","52003","16302","38.5","17.3","13209","7749","2087","-66406","2","1.5","20.8","873004","43.4","35.6","47.8","61.2","-4.4","16736","14041","78423","-0.2","108375","74878","3545","9.8","10.7","320790","1110170","957138","699148","1776","9.7","16282","-2292","-2758","-213","11232","-75270",NA,"304426","191894","113733","81264","31692","304426","174602","138795","88937","49851","36463","28880","7573","-721","130760","98572","31713","169385","36478","3076","25529","6617","18189","1917","983","7786","88722","33048","6808","13575","11418","23744","44191","39695","4491","22620","22533","87","191894","191894","191894","138795","35747","138795","88937","49851","34839","15034","138795","123802","15034","36463","37319","7434","10541","3297","1124","6897","15","7765","865","36463","37319","1549","7291","19448","8989","865","130760","98572","31713","113733","81264","31692",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80736","81184","2.3","146320.9","608613","461851.9","362041.4","245096.2","83288.9","3470.6"
"2012-01-01","162189","27535","70379","161108","157974","43105","30760","3660","9","255","91744","37436","50773","15719","40.8","18.2","13460","7020","1336","-51129","1.9","1.5","22.3","916280","43.4","35.6","47.6","62","-4.1","15362","12531","75323","-0.2","103089","74280","1043","8.2","9.2","329300","1147908","993436","699746","638","10.2","16563","-1081","-3137","-74","12345","-41523",NA,"306637","191722","116088","82897","32442","306637","174510","138521","89189","49321","36034","28932","7083","-51","133025","100667","31888","169264","36249","3020","25510","6323","18362","1965","1007","7628","89555","33520","6904","13351","11772","23872","43509","39084","4426","22480","22392","86","191722","191722","191722","138521","35986","138521","89189","49321","34386","14938","138521","123626","14938","36034","36952","7059","10384","3384","1136","6755","82","7867","881","36034","36952","1497","7193","19297","8904","881","133025","100667","31888","116088","82897","32442","-25.2","-28.2","-1.6","-22","-18.6","-49","-25.6","-42.9","-28.4","-18.2","-21.7","-25.1","2.2","-18.9","-16.5","-43.4","-22.3","-34.1","-23.6","-17.9","-28.7","-31.3","-5.4","-25.1","-20.6","-54.7","-28.9","-51.7","-33.1","-18.4","80498","75551","1.5","146216.2","609722.7","461191.5","358834","242626","83250.3","3535.6"
"2012-04-01","167778","27655","61074","168231","166204","45945","33552","11565","10","258.3","96033","31840","43620","13689","33.2","19","13537","5376","906","-90407","1.9","1.4","20.9","942873","43.7","35.7","47.6","63.5","-3.9","15077","13779","91772","-1.8","122229","75923","15849","24.3","7.6","335530","1202605","1048280","702292","2628","8.3","13979","453","-2039","-22","12393","-20314",NA,"308871","191627","118177","84284","33151","308871","173668","137961","88704","49296","35572","28518","7010","155","136039","102217","33355","169404","36243","2996","25574","6616","18268","1870","966","7575","89529","33798","6838","13007","11615","24145","43685","39245","4434","22289","22203","87","191627","191627","191627","137961","35770","137961","88704","49296","34498","14816","137961","123191","14816","35572","36421","6866","10069","3765","1122","6396","102","7814","811","35572","36421","1539","7001","18952","8869","811","136039","102217","33355","118177","84284","33151","-22.8","-19.8","1.8","-18.8","-13.5","-54.5","-28.4","-39","-26.9","-27","-16.5","-15.5","10.3","-12.7","-7.3","-47.5","-23","-33.4","-19.6","-23.8","-29.1","-24.2","-6.6","-24.9","-19.8","-61.5","-33.7","-44.6","-34.3","-30.2","81059","90570","1.6","146337.4","610897.6","460142.2","356328.7","240364.5","83101.1","3550.3"
"2012-07-01","159711","27758","70086","157238","155354","38647","29148","9447","9.6","259.3","92384","39449","51832","14678","42.7","14.5","13660","8340","1842","-37947","1.8","1.4","19.7","975444","43.5","35.6","47.7","64.4","-4.2","15336","13755","75585","-0.6","104159","75873","-288","8.1","9","337304","1182388","1025914","704649","2387","8.7","13870","-2473","-1898","-108","9499","-982",NA,"307144","190712","117223","83335","33151","307144","171706","137681","88512","49211","34452","27014","7387","-490","136085","102601","33029","168811","36214","3004","25564","6699","18112","1889","1006","7569","88961","33459","6904","12875","11439","24169","43663","39229","4428","21967","21880","86","190712","190712","190712","137681","34004","137681","88512","49211","34525","14694","137681","123018","14694","34452","35247","6554","10275","3040","1113","6167","26","7793","798","34452","35247","1522","6948","17934","8839","798","136085","102601","33029","117223","83335","33151","-24.8","-17.1","-5.4","-20.7","-17.3","-60.1","-28.8","-49.6","-26.9","-25.4","-20.9","-13.6","-3.8","-17.7","-15","-53.6","-23.9","-48.7","-18.9","-22.5","-28.6","-20.6","-6.9","-23.7","-19.5","-66.7","-33.8","-50.6","-34.8","-28.3","81196","74101","1.4","145825.4","612072.5","461744.1","353894.5","239306.3","83318.8","3612.9"
"2012-10-01","168554","27888","68846","165880","163955","44080","28857","15169","6.8","258.6","92670","35420","54050","19257","38.2","16.8","13279","5037","740","-23817","1.7","1.3","19.1","1001895","43.8","35.8","47.6","65.7","-3.8","15883","15184","78853","-0.6","109422","74586","4267","11.9","8.9","339869","1201283","1046644","705172","619","11.8","19818","-2674","-1921","-56","15223","21325",NA,"306528","189656","117751","83668","33364","306528","169353","137013","87327","49696","33392","26309","7078","-1109","137818","104018","33349","168044","35946","3032","25642","6795","18035","1967","987","7175","88211","33342","6655","12543","11444","24115","43912","39499","4408","21653","21569","89","189656","189656","189656","137013","32298","137013","87327","49696","34659","15050","137013","121993","15050","33392","34146","6182","9743","3102","1146","5947","15","7720","744","33392","34146","1478","6639","17320","8661","744","137818","104018","33349","117751","83668","33364","-24.1","-21.8","-6.5","-19.7","-18","-60.9","-26.2","-54.5","-26.4","-18.6","-20.4","-18","-4.7","-16.7","-15.1","-55.3","-20.5","-47.2","-19","-15.1","-27.8","-25.7","-8.3","-22.7","-20.8","-66.5","-31.9","-61.8","-33.8","-22","81390","81934","1","145162.9","609592.1","461732.2","351360.2","237452.5","83153.1","3602.7"
"2013-01-01","162665","28002","68705","164664","161272","45229","26759","18815","6.5","260.7","91751","36631","51454","16767","39.9","15.9","13214","6251","1654","29152","1.7","1.3","17.3","1026115","44.3","36","47.9","66.2","-3.6","15004","13839","74183","-1.7","102393","74638","-455","7.8","7.8","344746","1186663","1030904","701156","-3939","12.2","19880","1999","-3409","-211","18470","52848",NA,"306485","189577","117672","83619","33354","306485","168167","137005","87597","49483","32379","25513","6837","-1157","138842","104482","33913","168612","36021","2989","26049","7584","17592","2002","1007","6884","88668","33127","6905","13192","11546","23790","43941","39611","4338","21001","20913","84","189577","189577","189577","137005","31221","137005","87597","49483","34236","15247","137005","121798","15247","32379","33356","5954","9648","2757","1131","5708","9","7859","941","32379","33356","1362","6458","17321","8166","941","138842","104482","33913","117672","83619","33354","-27.5","-27.8","-1.1","-23.4","-20.5","-61.9","-32.4","-52.6","-31.2","-28.4","-23.2","-21.3","3","-19.2","-17.5","-56.9","-27.4","-40.9","-26.4","-25","-31.9","-34.2","-5.2","-27.6","-23.4","-66.9","-37.5","-64.2","-36.1","-31.8","81592","76782","1.3","145653.4","607340.6","462541.1","349161.7","236986","82770.2","3683.7"
"2013-04-01","169400","28151","61220","165612","163450","42389","32605","8486","6.5","262.9","96802","31905","42712","12282","33","17.7","13589","5240","1284","-8874","1.7","1.3","17.5","996415","44.6","36.3","47.8","67.8","-3.2","15151","13956","91741","-1.3","121923","76600","15141","23.9","6.6","347768","1196319","1047671","698528","-2571","9.3","15754","-3788","-2182","-92","9784","29159",NA,"309584","190389","119806","85180","33979","309584","171023","136779","87614","49236","33231","26276","6910","1047","139062","104474","34155","169278","36158","2951","26118","7331","17883","1975","1038","6982","89377","33714","6951","12867","11614","24136","43797","39451","4343","21098","21008","83","190389","190389","190389","136779","34381","136779","87614","49236","33964","15279","136779","121539","15279","33231","34297","5880","9930","2627","1135","5811","37","8588","1025","33231","34297","1354","6625","17910","8361","1025","139062","104474","34155","119806","85180","33979","-26.2","-29.3","4.6","-21.3","-17.7","-59.3","-32.7","-43.7","-35.7","-26.6","-19.3","-21.1","-1.2","-15.1","-12.3","-54.5","-23.9","-31.6","-23","-22.7","-33","-37.6","10.4","-27.6","-23.2","-64","-41.5","-55.8","-48.4","-30.5","81398","91084","0.3","146228.6","613345.4","466372.2","349259.4","236889.2","83321.8","3611.8"
"2013-07-01","162775","28254","71855","163225","160962","42698","29624","13169","8.8","264.4","94480","41166","52672","13850","43.6","15.4","12678","7440","1480","22691","1.7","1.3","17.7","1004732","44.9","36.6","47.7","67.3","-2.8","16597","13691","76480","-1.9","104823","77246","-766","8.1","8.1","345984","1160485","1010688","701572","3225","9.2","14907","450","-2283","-8","13074","3023",NA,"311761","191346","120961","84669","35673","311761","171824","137342","88144","49274","34579","27405","7116","-139","140326","104669","35269","169860","36348","3104","25993","6881","18241","1883","1070","7140","89814","34265","6958","12710","11785","24046","43755","39431","4322","21470","21380","82","191346","191346","191346","137342","34547","137342","88144","49274","33924","15352","137342","122027","15352","34579","36080","5870","10177","2841","1100","6352","92","9367","1494","34579","36080","1364","6795","18946","8961","1494","140326","104669","35269","120961","84669","35673","-19","-26.4","-0.2","-15.7","-10.4","-46.5","-19.9","-29.9","-20.8","-16.2","-14.1","-21.4","2.8","-10.9","-8.3","-42.7","-15.4","-24","-14.6","-13.9","-23.9","-31.4","-3.1","-20.5","-12.6","-50.3","-24.4","-35.9","-27","-18.6","81364","74618","0.3","146731.6","616739.4","465397.3","350395.3","236681.6","83642.2","3671"
"2013-10-01","170727","28369","71486","168472","165614","44703","33215","11240","10.1","264.7","94200","37237","49292","12217","39.5","21","12490","5636","1215","14530","1.8","1.4","16.7","1018606","44.7","36.4","47.5","67.2","-2.9","17445","14362","81045","-1.5","110879","76354","4691","12.9","8.5","342545","1168574","1019464","695175","-6245","9.7","16618","-2255","-2875","-252","11488","-12039",NA,"316613","192502","124667","85275","38842","316613","174858","137813","88548","49311","37126","30359","6765","-115","142111","105298","36455","170831","36982","3196","26394","6982","18450","1926","1087","7262","90319","34600","6954","12565","11887","24302","43581","39293","4285","21653","21568","88","192502","192502","192502","137813","37118","137813","88548","49311","33935","15383","137813","122449","15383","37126","39221","6000","10134","3830","1173","5883","169","11762","2057","37126","39221","1398","6909","22283","8584","2057","142111","105298","36455","124667","85275","38842","-10.6","-18.5","-2.8","-8.9","-3.4","-28","-13.6","-25.4","-8.4","-15.9","-7.7","-17.5","-9.8","-6.5","0.1","-22.5","-8.7","-19.2","-2.6","-12.4","-13.5","-19.6","4.3","-11.2","-6.9","-33.4","-18.5","-31.6","-14.2","-19.5","80754","81723","-0.7","147570.3","619546.1","468344.3","350085.1","236943.3","83860.9","3591.2"
"2014-01-01","166170","28304","70969","165265","161643","44027","29108","14840","9.5","265.4","92793","37400","48711","12827","40.3","15.8","13837","6546","1398","24580","1.7","1.3","17.3","1065253","44.4","36.5","47.4","66.6","-3","17015","14712","76729","0.2","105084","75774","955","8.8","9.2","346020","1196621","1049317","694447","-744","11.7","19452","-905","-3628","-840","14919","12845",NA,"315845","192947","123408","86654","36241","315845","171767","137672","88054","49710","33370","26604","6715","775","144382","106715","37322","170953","35670","3108","25379","6226","18225","1882","1098","7091","91244","34229","7128","13324","11906","24601","44054","39748","4312","22009","21919","82","192947","192947","192947","137672","34185","137672","88054","49710","34235","15483","137672","122233","15483","33370","34391","6165","9697","2711","1151","6102","27","8288","982","33370","34391","1379","7228","17700","8037","982","144382","106715","37322","123408","86654","36241","-2","-8.2","-1.8","-0.8","2.1","-18.2","-0.4","-3.1","3.8","-4.4","2.3","-8.5","-0.1","3.2","4.6","-11.4","4.9","3.9","8.8","0.8","-6.2","-7.9","-3.4","-4.8","-0.3","-25","-5.6","-10.2","-1.1","-9.7","81486","76814","-0.1","147675.4","626498","469039.5","349856.6","237478.1","84386.8","3708"
"2014-04-01","171688","28404","61553","170675","167616","44716","31662","-2173","9","267.5","96591","30756","42930","13338","31.8","16.7","13813","5251","1664","23516","1.7","1.3","16.3","1135238","44.4","36.7","47.4","68","-2.9","16573","14835","94946","1.4","125512","77954","16992","24.9","7.2","350678","1247804","1099847","694569","155","10","17131","-1013","-3064","-172","13054","45481",NA,"317047","193567","123978","86784","36724","317047","171311","138126","88415","49804","32896","25984","6860","309","146017","107295","38381","171818","35841","3169","25621","5956","18537","2055","1110","6959","91894","34881","7084","12957","11825","25083","44115","39818","4296","21739","21651","83","193567","193567","193567","138126","33342","138126","88415","49804","34330","15483","138126","122687","15483","32896","34029","6086","9535","2633","1166","6215","11","8146","1087","32896","34029","1390","7141","17477","7976","1087","146017","107295","38381","123978","86784","36724","2.2","-7.8","6.8","2.5","3","-7.7","6.7","-10.4","9.3","8.2","4.7","-5.8","10","5.1","5.7","-7","8.8","-6.2","12.1","9","-0.2","-9.8","3.6","-0.1","0.3","-8.4","4.6","-14.6","6.5","7.5","81806","91548","0.3","148422.4","624278.8","470230.6","350027.9","238403.6","84622.8","3708.4"
"2014-07-01","165628","28493","72981","164612","162943","42926","28319","14572","6.5","268.1","95328","40728","50335","12101","42.7","13.9","13849","7356","1687","-1543","1.6","1.2","15.9","1190410","44.4","36.8","47","67.4","-2.6","17304","14060","78110","2.3","106819","78280","-170","8.2","9","348554","1320795","1171672","694642","20","10.4","17298","-1016","-1675","-155","14607","82847",NA,"319503","193507","126309","87926","37933","319503","171159","138127","88463","49748","33063","26177","6814","-77","148434","108320","39789","171946","35913","3199","25546","5637","18744","2035","1135","7068","92044","35019","7114","12860","11816","25169","44059","39763","4299","21548","21459","83","193507","193507","193507","138127","33124","138127","88463","49748","34200","15551","138127","122620","15551","33063","34778","5965","9704","3035","1140","6202","127","8399","1700","33063","34778","1482","7242","18072","7964","1700","148434","108320","39789","126309","87926","37933","0.8","-8.1","11.3","1.3","1.2","-6","1.8","-7.2","4","1.6","3.9","-1.9","9.4","3.6","4","0.4","6.8","-1.8","9.1","6.4","-2.3","-14.4","13.2","-1","-1.6","-12.3","-3.2","-12.5","-1.1","-3.1","82303","75621","1.3","148533.2","628260.4","473577.4","349833.4","239945.4","85250.6","3747.9"
"2014-10-01","175141","28636","72391","172200","169799","46829","31073","15641","4.9","273.8","97478","38233","48531","10748","39.2","17.7","13643","6295","2318","36735","1.5","1.1","16.3","1248912","44.6","37.2","46.7","67.2","-2.2","17482","14703","82697","2.4","113048","77652","5045","13.2","8.6","336813","1396566","1240626","696303","-736","12","21098","-2941","-2401","-114","15756","167779",NA,"323960","196123","128281","88692","39170","323960","173518","138918","89450","49500","34754","28381","6372","-72","150529","109613","40634","175149","37753","3450","26301","6785","18426","1904","1152","7910","93481","35527","7253","12934","11997","25695","43991","39677","4317","20936","20845","80","196123","196123","196123","138918","34814","138918","89450","49500","34130","15380","138918","123563","15380","34754","36968","7064","10408","3114","1152","6296","169","8587","2145","34754","36968","1540","7536","19699","8127","2145","150529","109613","40634","128281","88692","39170","0.3","-7","17.5","1","1.8","-8.3","-0.9","-12.9","3","-2.1","3","-1.1","6.7","3.7","5.2","-7.5","4.5","-8.3","7.5","4.3","-2.5","-12.9","28.2","-1.7","-1.5","-9","-6.2","-17.5","-1.5","-8.5","83099","84365","3","151299.8","632894.9","472056.2","349422","241915.8","85633.2","3803.4"
"2015-01-01","168781","28253","73164","168600","165072","46755","22075","25646","6","278.4","95873","40164","56286","17483","41.9","8.2","13902","6852","1740","4362","1.4","1","17.1","1392056","44.6","37.5","46.5","68.2","-1.9","16664","14477","77365","1.8","105744","76659","706","7.8","9.9","343256","1568396","1407075","697531","1349","16.8","28363","-181","-3502","26","24680","267773","382545","328690","196893","132115","91230","40809","328690","166247","139572","90074","49539","26884","19702","7184","-123","162415","111457","50856","174105","36132","3241","25405","5562","18586","2044","1166","7452","94003","35281","7302","13191","12161","25995","43991","39593","4402","22800","22714","84","196893","196893","196893","139572","26669","139572","90074","49539","34150","15400","139572","124222","15400","26884","37015","7030","10443","3350","1141","6327","384","8305","10045","26884","37015","1417","7095","20062","8381","10045","162415","111457","50856","132115","91230","40809","2.2","-5.2","-15.1","3.3","2.9","-4.1","3.5","-8.4","2.3","7.8","4.1","1","-11.4","4.7","2.9","-2.9","7.2","-7.2","6.8","11.1","0.3","-11.4","-18.7","1.8","2.9","-5.4","-0.2","-9.7","-2.3","4.5","81962","77136","0.6","150397.9","630414.4","474253","350883.1","244537.7","85903.6","3750.9"
